43,Equatorial Guinea,122.4,8.2,3,6.6,6.9,8.8,4.8,9.4,7.8,9.1,7.8,8.2,5.7,3.6,9.4,1,7.9,9,5.2
38,Mauritania,122.2,8,6.5,7.5,5.4,6.3,7.6,7.6,7.9,7.3,7.7,8.1,7.6,3.5,9.6,3.9,7,6.1,4.6
39,Togo,121,8.1,6.8,5.1,6.9,7.6,7.7,8.2,8.2,7.4,7.3,7.5,6.8,3.8,9.7,6.7,5.9,3.3,4
41,Burkina Faso,120.6,8.9,5.9,5.2,6,8.2,7.7,8,8.4,7,7.1,7.3,7.7,4.2,9.8,4.4,7,5.6,2.2
36,Malawi,120.4,8.8,6.2,5.7,7.8,7.7,8.5,8,7.9,7.1,5.1,7.6,8.4,4.1,9.8,6,5.8,4,1.9
33,Congo (Republic),120.1,8.3,7.7,6.3,6.5,7.9,7.5,8.6,8.4,7.2,7,6.7,7.9,3.8,9.5,3.1,4.2,6.9,2.6
29,Bangladesh,119.4,8,6.8,8.9,7.8,8.1,7.4,8.2,7.8,6.8,7.6,8.9,5.9,2.1,9.6,7.1,3.9,2.9,1.6
27,Nepal,119.3,7.9,7.7,9,5.6,8.4,7.6,8,7.4,8.2,7.5,8.2,7.4,2.3,9.2,2.9,3.6,7.1,1.3
35,Rwanda,119.1,8.6,7.6,8.5,7,7.4,6.8,6.8,7.5,8,5.5,7.9,7.7,3.5,9.2,7.3,4.4,2.7,2.7
37,Cambodia,118.5,7.5,5.9,7.3,7.7,7.1,6.9,8.2,8.3,7.7,6.5,8,7.7,2.5,9.9,3.2,3.7,6.8,3.6
44,Zambia,118.4,9.1,7.3,6.3,7.1,7.7,8.1,8,7.7,6.4,5.3,6,7,4.2,9,3.2,5.3,6.8,3.9
59,Mozambique,118.4,8.9,4.3,4.9,7.5,7.7,7.9,7.3,8.3,6.7,6.8,5.6,6.5,4.1,9.6,6.4,7.2,3.6,5.1
54,Papua New Guinea,117.5,7.4,4.8,6.9,7.2,8.8,6.6,7.6,8.6,6.1,6.3,7.1,6.1,3,9.9,0.3,5,9.7,6.1
50,Libya,117.3,5.8,5.1,7,3.9,7,5.5,8.1,7.6,9,9,8,9,2.3,8.6,0.9,1.4,9.1,10
48,Laos,116.7,7.8,5.5,6.3,7.1,5.8,6.7,8.3,7.4,8.2,6.9,8.6,6.9,2.8,9.3,1,5.9,9,3.2
58,Madagascar,115.4,8,4.4,5.2,5.2,7.6,7.9,7.3,8.3,6,6.9,7.8,8,3.5,9.8,7.1,4.2,2.9,5.3
46,Tajikistan,115,7.3,5.6,6.9,5.7,6.5,7.7,8.8,6.6,8.5,7.1,8.3,6.7,3,8.8,3.5,4.5,6.5,3
29,Sri Lanka,114.6,7.1,8.7,9.1,7.1,8.1,5.6,8.1,5.8,8.7,8.2,9.2,6.5,1.8,8.8,4.2,0.9,5.8,0.9
55,Swaziland,114.4,8.9,4.6,3.6,5.8,7,8.3,8.6,7.7,8.3,6.3,7,7.4,3.1,8.9,7.1,5.9,2.9,3
81,Turkmenistan,114.3,6.2,3.9,6.4,4.8,6.8,5.7,9,6.4,8.4,7.2,7.7,4.9,2.2,9.7,7.2,5,2.8,10
79,Mali,114,8.8,5.5,6,7.3,6.4,7.5,5.3,8,4.6,7.1,4.5,7,4.6,9.8,3.4,8.3,6.6,3.3
31,Egypt,113.5,7.1,6.4,8.8,5.7,7.4,7.1,9.2,5.9,9,7,8.8,8,2.7,7.8,0.4,2.4,9.6,0.2
39,Uzbekistan,113.5,7,5.7,7.7,6,7.9,7.1,8.7,5.7,9.1,8.2,8.7,5.7,2.3,8.4,6.3,4,3.7,1.3
57,Comoros,113.3,7.3,4.2,5.3,6.9,6.1,7.9,7.7,7.9,6.3,7.5,7.5,8.4,3.5,9.5,7.1,6.3,2.9,1
53,Dijbouti,113.1,8.3,6.9,6.5,4.9,7.1,6.6,7.5,7.2,6.8,6.5,7.5,8,2.7,9.3,7.3,6.2,2.7,1.1
47,Solomon Islands,113.1,7.6,4.8,6.8,5.4,8.3,7.9,7.6,7.8,6.2,6.7,8,8.5,3.3,9.5,0.4,2.7,9.6,2
66,Tanzania,112.9,8.2,7.1,5.8,6.1,5.9,6.9,6.5,8.5,6.5,5.8,5.7,7.4,4.1,9.7,4.2,4.2,5.8,4.5
41,Kyrgyzstan,112.5,6.5,5.3,8.4,6.7,7.3,7.9,8.7,5.4,7.8,7.4,8.3,7.6,2.7,8.4,5.5,2.7,4.5,1.4
74,Benin,111.8,8,6.8,3.6,6.3,6.9,7.6,6.4,8.3,5.4,6,6.4,7,3.8,9.7,3.1,7.1,6.9,2.5
34,Iran,111.7,5.8,7.6,8.6,6.4,6.7,6.4,8.8,5.3,8.9,8.3,9.3,7.4,1.8,8.4,2.9,1.6,7.1,0.4
72,Lesotho,110.8,8.7,4.6,4.7,6.5,6.4,8.6,6.3,8,5.7,5.5,7,6.9,2.9,9.6,7.7,7.5,2.3,1.9
63,Gambia,110.3,7.8,6.1,3.7,6.8,6.5,7.4,7.8,7.2,7.5,5.8,6.8,7.2,4.3,9.1,6.1,5.2,3.9,1.1
71,Senegal,109.5,7.8,6.7,6,6.3,6.9,6.9,6,7.5,6.5,6.3,6.3,6,3.9,9.2,4.9,4.7,5.1,2.5
62,Bolivia,107.4,7.5,4.3,7.4,6.1,8.8,6.5,7.1,6.8,6.5,6.5,8,6.6,2.5,7.8,3.4,3.7,6.6,1.3
59,Bhutan,106.8,6.7,6.6,7.6,6.5,7.8,6.6,6.3,6.6,7.3,5.9,7.5,7,2,8.6,1.4,3.4,8.6,0.4
56,Philippines,106.6,7.3,6.2,7.6,6.5,6.8,5.3,7.9,6.3,7,8.4,8,5.8,2.5,7.5,4.1,2.5,5.9,1
63,Indonesia,105.8,7.4,6.3,7.1,6.6,7.2,6,6.7,6.2,6.8,7.1,7,6.2,2.1,8.9,3.1,2.7,6.9,1.5
51,Georgia,105.4,5.5,7.2,8.3,5.2,6.6,6.3,8.5,5.7,6.7,7.6,9.1,8.2,1.4,7.3,3.6,1.5,6.4,0.3
78,India,105,7.3,5.5,7.9,5.9,8.4,5.5,5.5,6.9,5.8,7.5,6.8,5,2.2,9.2,6,4.6,4,1
70,Guatemala,104.9,7,5.9,7.1,6.8,7.6,6.1,6.8,6.7,6.7,7.3,6,5.4,2.9,8.9,3.7,2.8,6.3,0.9
52,Colombia,104.9,6.4,8.4,7.2,7.6,8.4,4,7.4,5.9,7,7,7.7,7.4,1.7,6.3,3.8,1.6,6.2,0.9
69,Nicaragua,104.3,6.5,4.3,6.2,7.5,8.2,6.9,7.4,7,5.7,5.9,6.8,7,2.2,9,4.2,2.2,5.8,1.5
45,Lebanon,103.9,6.2,8.2,8.4,6.3,6.5,5.5,7.5,5.5,6.5,8.4,9.1,7.7,1.4,5.6,6.3,0.9,3.7,0.2
65,Fiji,103.2,5.1,3.3,7.6,7.3,7.7,7,8.8,5.2,7,7,7.9,6.6,2.2,8,2.3,2,7.7,0.5
77,Algeria,103,6.1,6.5,8.1,5.4,6.5,5.5,7.2,5.9,7.4,7.1,6.8,5.5,2.5,8.7,1.7,2.4,8.3,1.4
67,Ecuador,103,5.6,6,6.9,7.1,7.7,5.9,7.5,7.2,5.2,6.5,8.2,6.3,2.2,7.1,3,2.1,7,1.5
75,Honduras,103,7.3,3.6,5.6,6.9,8.1,7.2,7,6.7,6.2,7,6.3,6.6,2.3,8.9,2.9,2.1,7.1,1.2
92,Gabon,102.2,6.5,5.9,3.3,5.8,7.6,5.7,7.8,6.9,6.8,5.7,7.1,5.5,3.1,9.3,2,4.3,8,0.9
68,Azerbaijan,102,5.6,7.6,7.2,5.1,6.6,5.2,8,5.4,7.3,6.7,7.8,7.2,1.8,5.4,5.8,3.4,4.2,1.7
97,Sao Tome,100,6.8,4,4.8,7.6,6.1,7.4,6.7,6.7,4.6,5.8,6.3,7,3.6,8.1,5.1,4,4.9,0.5
73,Moldova,99.4,5.8,4.7,6.3,7.2,6.2,6.2,7.4,6,6.2,7.5,8,7.2,1.1,6.8,7.5,1.5,2.5,1.3
76,China,98.5,7.9,5.9,7.9,5.3,8.3,3.9,7.9,6.3,8.6,6,6.9,3.5,1.2,6.6,5.5,1.4,4.5,0.9
61,Israel/West Bank,98,6.5,7.3,9.5,3.5,7.8,4,7,6.2,7.9,6.8,8.1,7.6,2.2,3.2,2.3,0.4,7.7,0
106,Namibia,97.8,7.1,5.3,5.6,6.8,8.5,6.4,4.4,6.6,5.2,5.2,3.5,6.3,3,8.8,4.7,3.8,5.3,1.3
84,Thailand,97.7,8.2,6.7,7.8,4,6.9,4,6.5,4.7,7.2,7.3,8.8,4.9,1.2,7.8,4.1,1.3,5.9,0.4
82,Venezuela,97.7,5.7,4.5,6.7,6.1,7.2,5.9,7.9,6.3,7.7,6.7,7.3,5.2,2.1,6.3,2.4,1.4,7.6,0.7
87,Morocco,97.6,6.1,6.2,6.8,6.7,7.2,5.6,6.6,6.2,6.4,6.6,6.6,5.2,2.1,4.8,6.7,2.9,3.3,1.6
95,Dominican Republic,97.5,6.5,5.2,5.8,7.6,7.2,5.8,5.7,6.5,6,5.5,6.5,5.9,2.2,6.9,5,2.8,5,1.4
91,Cape Verde,97.3,7,4,4.2,8.4,6.6,6.6,6.6,6.6,5.4,5.7,5.7,7.9,2.2,7,1.9,2.3,8.1,1.1
93,El Salvador,97.3,7.7,5.2,6,7.2,7.3,6,6.2,6.6,6.4,6.7,4.3,4.8,1.8,8.4,7.4,1.7,2.6,1
90,Jordan,97.1,6.5,7.3,7,4.4,6.8,6.4,6.3,4.6,7.1,5.7,6.3,6.5,2.8,7.3,1.1,1.8,8.9,0.3
112,Ghana,96.8,6.7,5.2,5.2,7.6,6.2,6,4.8,7.6,4.5,3.3,4.7,5.7,3.4,9.2,6.9,5,3.1,1.7
103,Micronesia,96.7,6.8,3.4,4.2,8.1,7.5,7,6.3,6.6,2.8,5.4,5.6,8.2,2.4,8,3.1,3.3,6.9,1.1
85,Turkey,96.1,6,6.5,8.6,4.2,7.1,5.6,6.2,6,5.3,7.7,7.5,5.9,1.8,6,5.1,1.6,4.9,0.1
88,Maldives,95.9,5.7,5.6,4.9,6.5,4.7,6.4,7.9,6.6,7.5,5.7,7.6,6.1,2.1,7.3,2.6,1.1,7.4,0.2
96,Vietnam,95.5,6.1,4.4,6,6,5.9,6.1,7.5,6.1,7.4,5.7,6.9,5.9,1.7,6.9,3.5,2,6.5,0.9
83,Russia,95.5,6,5,7.9,5.4,7.3,4,7.9,5,8.1,8.2,8,4.3,1.3,5.7,1.3,1,8.7,0.4
79,Bosnia,95.2,4.7,6.5,8,5.8,6.5,5.5,7,4.7,6.1,6.7,8.7,7.7,0.9,5.7,4.2,0.6,5.8,0.1
99,Peru,95.2,6.1,4.4,7.1,6.4,8,4.6,7.1,6.6,4.9,6.9,6.6,4.8,2.1,6.5,1.9,1.6,8.1,1.5
85,Belarus,95,6,3.3,6.5,4.2,6,6.5,9,5.5,8.3,6,8,7.3,1.1,6.8,4.4,0.5,5.6,0
98,Mexico,94.5,6,4.2,5.8,6.2,7.5,5.7,6.6,6.1,6.2,7.7,5.2,6.4,2,6.9,5.5,1.4,4.5,0.6
104,Guyana,94.3,6.1,3.5,6.2,8.6,7.1,6.1,6.5,5.7,4.7,6.1,5.1,5.7,1.9,7,0.9,3.4,9.1,0.6
94,Tunisia,94.3,5.2,4,5.6,5.2,6.3,5.5,7.8,5,8.3,7.5,7.8,6,1.9,6.3,6.5,1.5,3.5,0.4
107,Paraguay,94.2,6,2.2,6.2,5.2,8.3,5.6,7.6,5.8,6.1,6.1,7.7,4.2,2.2,8,5.3,2,4.7,1
101,Cuba,93.7,6,5,4.8,6.6,5.9,5.5,6.4,5,7.4,6.6,6.9,7,1.1,8.4,6.1,0.5,3.9,0.6
100,Saudi Arabia,93.4,5.8,5.5,7.7,2.9,6.7,3.4,7.6,4.3,8.6,7.2,7.9,5.9,2.2,5.9,8.1,1.5,1.9,0.3
117,Botswana,92.9,8.6,6.1,4.8,5.3,7.7,6.5,4.7,5.9,4.7,3.8,3.3,5.1,2.6,9.4,4.6,4,5.4,0.4
102,Armenia,92.8,5.2,6.8,5.7,6.3,5.9,5.6,6.8,4.7,6.8,5.2,7,6.1,1.4,7.5,6.1,1.6,3.9,0.2
105,Suriname,92.7,5.8,3.2,6.1,7.3,7.5,6.6,6.4,5,5.3,5.8,5.8,6.4,1.9,6.8,0.1,2.2,9.9,0.6
89,Serbia,92.6,5,6.3,7.9,4.7,6.2,6.2,6.6,4.6,5.8,6.4,8,7.3,0.9,5.9,5.8,0.7,4.2,0.1
107,Kazakhstan,92.5,5.6,3.5,6.5,3.5,5.6,6.5,7.5,5.4,7.1,6.3,7.7,5.6,2.3,6.8,8,1.9,2,0.7
110,Samoa,92.4,6.7,2.6,4.8,8.6,6.3,5.4,6,4.8,4.4,5.5,5.1,8.3,2.8,9.3,1.2,1.6,8.8,0.2
115,South Africa,91.4,8.1,6.4,5.6,4,8.2,5.6,5.2,5.8,4.5,4.8,5.9,2.8,2.2,7.6,8,3.8,2,0.9
123,Brunei,91.3,4.8,3.6,6.2,4.3,7.8,3.1,7.4,2.9,6.6,5.6,7.4,4.4,1.7,4.7,0.3,0.8,9.7,10
113,Belize,88.7,6.8,5.1,4.4,7,6.9,5.4,6,5.9,3.9,5.5,4.3,6,2.4,7.2,0.7,1.6,9.3,0.3
113,Ukraine,87.3,5,2.9,6.2,6,5.6,5.7,7.7,3.9,5.4,4.3,8,6.5,1.1,7.7,7.1,1,2.9,0.3
119,Jamaica,86.8,5.9,3.1,4,7,6.2,6.6,6.4,5.6,5.2,6.2,3.7,6,1.5,7.2,4.1,1.6,5.9,0.6
129,Mongolia,86.3,5.8,1.9,3.7,2.2,6,5.2,5.6,5.6,5.7,4.7,5.5,6.8,2.4,9,7.3,2.5,2.7,3.7
109,Macedonia,85.9,4.2,4.9,7.6,6.4,6.5,5.9,6.4,4.2,4.6,5.7,6.7,5.9,1.1,4.8,4.4,0.9,5.6,0.1
121,Grenada,85.8,5.5,2.9,3.9,8.2,6.2,6,6.2,3.9,4,5.3,5.6,7.4,1.9,7.3,3.2,1.2,6.8,0.3
110,Malaysia,85.6,5.7,4.5,6.4,4.4,6.4,4.6,6.5,4.8,7.4,6.3,6.8,4.7,1.7,4.4,2.3,0.7,7.7,0.3
118,Albania,84.7,5,2.8,5.1,6.8,5.1,5.6,7.3,4.9,5.5,5.4,6.6,6,1.2,5.5,4.4,1.5,5.6,0.4
120,Seychelles,84.3,5.5,3.6,4.8,5.2,6.9,4.9,6.3,3.8,5.5,6.1,5.7,6.8,1.7,5.9,0.5,1.2,9.5,0.4
123,Brazil,83.4,7,3.9,6.2,4.2,8.4,3.6,5.6,5.5,5,6.2,4.9,3.6,1.6,5.9,3.3,1.5,6.7,0.3
115,Cyprus,83,4.1,4.7,7.3,5,7,5.4,5.2,3.1,3.3,5,7.9,8.8,1.2,4.7,1.2,0.3,8.8,0
125,Bahrain,79,4.6,2.6,7.3,2.8,5.7,3.1,7.5,2.7,7,6,7,5.9,1.6,4.5,1.1,0.7,8.9,0
126,Romania,78.1,4.6,2.9,6,5,5.6,6,6.3,4.4,4.2,4.4,5.2,4.9,1.1,6,6.2,1.2,3.8,0.3
127,Antigua & Barbuda,77,4.9,2.7,4.1,7.9,5.6,4.8,5.8,4.3,4.8,4.9,3.7,5.5,1.7,5.3,2,0.8,8,0.2
132,Panama,76.6,5.8,3.6,4.9,4.8,7.5,4.3,4.6,5.1,4.4,5.4,2.5,3.3,2,6,3,1.7,7,0.7
128,Kuwait,75.9,4.9,3.5,4.6,4,5.6,3.7,6.5,2.9,6.5,4.7,7.2,4.7,2.2,3.9,0.9,0.9,9.1,0.1
130,Bulgaria,73.8,4,3.3,4.9,5.2,5.4,5,5.1,4.3,4,4.6,5.3,5.2,1,5.4,4.7,1.1,5.3,0
134,Bahamas,73.7,6.1,2.5,4.4,5.9,5.9,4.5,4.9,4.4,3.1,4.3,4.5,4.6,1.6,5.7,0.1,1.1,9.9,0.2
133,Montenegro,73.6,4.2,4.2,6.5,2.7,3.8,4.9,4.5,3.9,4.7,4.9,6.2,5,1.2,6.2,3.8,0.6,6.2,0.1
130,Croatia,72.2,4,5.2,5.6,4.7,4.7,5.4,4.2,3.2,4.6,4.7,4.7,5.3,1,4.3,2.4,0.5,7.6,0.1
137,Oman,72,5.1,1.8,2.7,1.5,3.3,4.3,6.2,4.7,7.2,5.6,6.6,2.7,2.1,6.4,0.5,1,9.5,0.8
139,Costa Rica,68.8,4.6,4,4.4,3.8,6.4,4.6,3.2,4.5,2.7,2.8,3.5,5.2,1.6,6.3,3.6,0.9,6.4,0.3
135,Barbados,68.2,4.1,2.6,4.4,6.5,6,5.3,3.6,3,2.8,4.2,4.2,5.3,1.2,3.5,3.5,1.4,6.5,0.1
138,Greece,67.3,3.8,2.3,4.8,4.7,4.6,5.9,5.4,4.2,3.3,4,2.5,4.8,1,5.6,6.4,0.4,3.6,0
145,Argentina,65.3,4.4,2.3,4.7,3.3,6.3,4.1,4.3,3.8,3.8,3,3,3.5,1.8,5.5,5.4,1.3,4.6,0.2
147,Mauritius,64.5,3.6,1.9,3.5,3.3,5.1,4.2,4.4,3.9,3.8,3.6,3.2,4.3,1.2,7.2,4.5,1.3,5.5,0
140,United Arab Emirates,64,4.1,2.8,4.3,2.7,5.1,3.9,6.4,3.1,5.9,3.2,3.6,3.8,1.2,3.2,0.5,0.7,9.5,0
141,Hungary,63.4,2.8,2.8,3.8,4.2,5.2,5.9,5.8,3.4,3.2,2.6,4.7,4,0.9,3.5,5.9,0.6,4.1,0
142,Qatar,63,4.2,2.4,4.9,2.8,4.8,3.2,5.9,2.3,5.3,2.8,5,4.3,1.2,3.1,0.6,0.8,9.4,0
143,Estonia,61.7,3.8,3.6,5.7,4.2,4.6,3.8,3.8,3,2.7,3.2,5.5,3.6,1.2,2.6,2.2,0.4,7.8,0
145,Italy,61.7,3.3,3.6,5,2.9,3.8,4.6,5,2.7,3.2,4.9,4.8,2,1,4.6,4.9,0.3,5.1,0
144,Slovakia,61.6,3.5,2,5.3,4.8,4.9,5.1,4.2,3.8,3.3,2.6,3.7,4.2,1.1,2.4,4,0.7,6,0
151,Chile,61.3,4.6,2.7,3.8,3.1,5.5,4.6,3.7,4.5,3.2,2.8,1.4,3.5,1.4,5.5,2.1,0.8,7.9,0.2
149,Lithuania,60,3.8,2.9,4,4.4,5.4,5,3.5,3.1,2.9,2.8,2.8,3.5,1,3.8,4.4,0.6,5.6,0.5
148,Poland,59.9,3.8,3,3.8,5.3,4.4,4,3.7,3.1,3.2,2.8,3.6,3.6,1.1,3.8,4.7,0.5,5.3,0.2
150,Malta,59,3.1,5.1,4,4.4,3.8,3.8,4,2.6,3.2,3.7,2,4.1,0.9,3.7,3.2,0.6,6.8,0
154,Uruguay,58.7,4.1,1.8,2.7,5,4.6,3.8,2.2,3.4,2.6,4,2.7,3.7,1.5,5.4,8.2,1.1,1.8,0.1
153,Spain,57.6,3.1,2.6,5.7,2.3,4.4,5,2.6,2.9,2.5,4.4,5.6,1.7,1,3.4,5.5,0.4,4.5,0
151,Japan,56.8,8.3,4,3.8,2.1,2,4,2.5,5,3.2,2,2.6,4,0.9,2.2,1.3,0.2,8.7,0
155,Czech Republic,54,2.8,2.5,3.5,3.7,3.5,4.3,3.5,3.6,2.7,2.1,3.8,3.5,1.1,3.1,5.5,0.3,4.5,0
160,Portugal,50.2,3.1,1.8,2.3,2.9,3.7,5.3,2,3.8,3,1.9,1.4,3,1,4.7,4,0.3,6,0
159,United States,49.7,3.3,2.6,3.9,1.3,5.1,3.4,2.6,2.7,3.5,1.9,3.6,1,1.3,2.8,4.5,0.6,5.5,0.1
157,Singapore,49.6,2.6,0.9,3,3.1,3.7,3.3,3.5,2.2,5,1.8,4,2.5,0.9,2.9,0.1,0.2,9.9,0
158,United Kingdom,48.5,2.8,3,4.7,2.4,3.9,3.7,1.9,2.6,2.1,3,3.6,1.6,1.3,1.5,7.1,0.4,2.9,0
161,Slovenia,48.3,2.8,1.5,3.3,3.5,4.4,3.5,2.7,2.4,2.8,2.8,1.6,2.6,1.1,3,2.4,0.3,7.6,0
163,Belgium,47.6,2.6,1.9,4.1,1.9,4.1,3.6,2.4,2.5,1.8,2.3,4,2.3,1.2,2.5,4.5,0.4,5.5,0
162,France,47.6,3,2.5,5.6,1.8,4.6,3.9,1.9,1.8,2.7,2.2,1.9,1.7,1.3,2.3,5.3,0.4,4.7,0
164,Germany,44.8,2.5,3.9,4.4,2.5,4.1,2.6,1.7,1.8,2,2.5,2.1,1.7,0.8,1.8,4.8,0.4,5.2,0
165,Australia,43.4,4.4,3,3.9,1.4,3.6,2.6,1.3,2.1,2.2,2,1.6,1.1,1.4,2.4,5.2,0.4,4.8,0
170,Ireland,41.9,2.5,1.7,1.6,3,2.7,3.8,2.2,2.2,1.3,1.7,1.4,2.4,1.7,3,6.6,0.4,3.4,0.3
166,Iceland,41.3,1.9,1.3,1,3.1,1.9,5.7,1.7,1.9,1.6,1.3,1.8,5.7,1.5,0.7,1.9,0.2,8.1,0
168,Austria,41.3,2.6,2.3,4,1.9,4.1,2,1.3,1.8,1.8,1.4,2.4,1.9,0.9,2.5,3.9,0.4,6.1,0
167,Netherlands,40.5,2.9,2.7,4.1,2.5,2.6,3.3,1,1.8,1.3,1.7,2.4,1.8,1.1,0.9,5.6,0.4,4.4,0
169,Canada,40.3,2.7,2.2,3,2.4,3.8,2.1,1,2.2,1.9,1.8,2.5,1.1,1.1,2,0.7,0.5,9.3,0
171,New Zealand,39.6,2.4,1.4,3.8,2.7,3.7,3.9,0.8,2.1,1.5,1.4,1.1,0.8,1.5,2,4.3,0.5,5.7,0
172,Luxembourg,37.7,2,2.1,2.8,1.8,1.8,1.8,2.2,1.6,1.3,2.3,3.4,2.3,1.2,0.9,5.1,0.2,4.9,0
174,Switzerland,36.4,2.4,1.8,3.2,2.2,2.6,2.2,0.9,1.7,2,1.7,1,1.7,1,1.6,3.9,0.4,6.1,0
173,Norway,36.2,2.3,1.8,3.6,1.5,1.8,2.4,0.8,1.7,2.2,3,1.2,1.6,1.3,0.7,0.3,0.3,9.7,0
175,Denmark,35.5,2.8,1.9,3,2.2,1.8,2.2,0.8,1.7,1.5,1.8,1,2.3,1.1,1.1,6.2,0.3,3.8,0
176,Sweden,33.8,2.6,2.6,1,1.8,1.9,1.6,0.8,1.8,1.6,2.5,1.8,1.3,1.2,1,0.8,0.3,9.2,0
177,Finland,32.7,2.2,1.9,1.4,2.6,1.3,2.9,0.8,1.8,1.4,1.3,1.2,1.2,1.1,1.3,0.8,0.3,9.2,0
