91,Sao Tome,100.7,6.6,4.3,4.8,7.9,6.3,7.9,6.6,6.4,4.3,5.8,6.3,7.3,3.6,8.1,5.1,4,4.9,0.5
99,Gabon,100.6,6.8,5.6,3.3,5.5,7.3,5.2,7.6,7,6.8,5.4,7.1,5.4,3.1,9.3,2,4.3,8,0.9
76,Azerbaijan,100.4,5.3,7.9,6.9,4.7,6.1,4.7,8.2,5.1,7.6,6.9,7.8,6.9,1.8,5.4,5.8,3.4,4.2,1.7
110,Ghana,98.5,6.7,5.5,4.9,7.3,6.5,6.1,5.1,7.6,4.7,3.8,5,6,3.4,9.2,6.9,5,3.1,1.7
87,Jordan,98,6.7,7.8,7.1,4.2,6.5,6.5,6.5,4.3,7.4,5.8,6.8,6.2,2.8,7.3,1.1,1.8,8.9,0.3
99,Micronesia,97.7,7.1,3.1,4.2,8.4,8,7.5,6.3,6.3,3.1,5.4,5.6,7.9,2.4,8,3.1,3.3,6.9,1.1
108,Namibia,97.2,6.9,5.6,5.3,6.5,8.7,6.7,4.1,6.7,4.9,4.9,3.5,6.5,3,8.8,4.7,3.8,5.3,1.3
83,Moldova,97.2,5.9,5,6,6.9,5.9,6.4,6.9,5.7,6,7.2,7.7,6.9,1.1,6.8,7.5,1.5,2.5,1.3
67,Israel/West Bank,96.7,6.2,7.4,9.8,3.2,7.5,3.7,6.7,5.9,7.6,7.1,8.1,7.7,2.2,3.2,2.3,0.4,7.7,0
83,Tunisia,96.6,4.9,4.2,7.8,5,6,6,7.9,5,8.4,7.2,7.8,6.3,1.9,6.3,6.5,1.5,3.5,0.4
95,Dominican Republic,96.5,6.4,5.5,6.1,7.9,6.9,5.5,5.4,6.2,5.7,5.2,6.5,5.9,2.2,6.9,5,2.8,5,1.4
94,Cape Verde,96.2,6.7,4.1,4.2,8.3,6.9,6.1,6.3,6.5,5.1,5.7,5.5,8.2,2.2,7,1.9,2.3,8.1,1.1
95,El Salvador,96.2,7.4,5.5,5.7,6.9,7,6.5,5.9,6.5,6.1,6.4,4.3,5.1,1.8,8.4,7.4,1.7,2.6,1
88,Maldives,96.2,5.4,5.3,4.9,6.2,4.4,6.5,8.3,6.7,7.6,5.8,8,6.4,2.1,7.3,2.6,1.1,7.4,0.2
93,Morocco,95.8,5.8,5.9,6.5,7,6.9,5.3,6.7,5.9,6.6,6.3,6.6,4.9,2.1,4.8,6.7,2.9,3.3,1.6
90,Thailand,95.8,7.9,6.4,8.1,3.5,6.4,3.5,6.2,4.6,7.3,7.8,8.8,4.6,1.2,7.8,4.1,1.3,5.9,0.4
89,Venezuela,95.7,5.4,4.8,6.4,5.8,6.9,5.4,7.6,6.5,7.7,6.5,7.3,4.9,2.1,6.3,2.4,1.4,7.6,0.7
80,Russia,95.5,5.7,5.3,8.2,5.1,7,3.5,8.1,5.1,8.6,8.5,8,4,1.3,5.7,1.3,1,8.7,0.4
86,Turkey,95.3,5.7,7.4,9,3.9,6.8,5.3,5.9,5.5,5.5,7.9,7.3,5.6,1.8,6,5.1,1.6,4.9,0.1
104,Paraguay,95.1,6.1,2.4,6.5,4.9,8.6,5.1,7.9,6.1,6.1,6.1,7.9,4.2,2.2,8,5.3,2,4.7,1
81,Belarus,95,5.7,3.6,6.8,3.9,5.7,6.2,9,5.2,8.3,6.3,8.3,7.6,1.1,6.8,4.4,0.5,5.6,0
97,Vietnam,94.5,5.9,4.7,5.7,5.7,5.8,6.2,7.8,5.8,7.5,5.4,6.9,5.6,1.7,6.9,3.5,2,6.5,0.9
97,Mexico,94,6.5,4,6.1,5.9,7.2,5.2,6.1,6.6,6.3,7.9,5.2,6.1,2,6.9,5.5,1.4,4.5,0.6
103,Peru,94,5.9,4.7,7,6.1,7.8,4.1,7.1,6.4,5,7,6.7,4.5,2.1,6.5,1.9,1.6,8.1,1.5
83,Bosnia,93.8,4.4,6.8,7.7,5.6,6.2,5.2,6.7,4.4,6.4,6.4,8.7,8,0.9,5.7,4.2,0.6,5.8,0.1
107,Guyana,93.7,5.8,3.8,5.9,8.5,6.8,6.6,6.2,6,4.4,5.8,5.1,5.9,1.9,7,0.9,3.4,9.1,0.6
